date,property_name,market,year,month,day_of_week,total_rooms,rooms_sold,rooms_available,occupancy,adr,revpar,compset_occupancy,compset_adr,compset_revpar,market_occupancy,market_adr,market_revpar,mpi,ari,rgi,seg_transient_pct,seg_group_pct,seg_contract_pct,adr_transient,adr_group,adr_contract,revenue_transient,revenue_group,revenue_contract,total_revenue,quarter
2025-04-18,Property_JAK_001,Jakarta,2025,4,Friday,280,134,280,48.0,2934000,1408000,51.9,3190924,1655000,48.5,2942777,1426000,92.5,91.9,85.1,32.2,52.3,15.6,3469000,2715000,2564000,126484400,205534200,61137400,393156000,2
2025-04-19,Property_JAK_001,Jakarta,2025,4,Saturday,280,138,280,49.3,2183000,1075000,51.7,2457872,1271000,44.7,2071287,926000,95.2,88.8,84.6,27.8,58.7,13.5,2607000,2040000,1927000,83873200,176809100,40571600,301254000,2
2025-04-20,Property_JAK_001,Jakarta,2025,4,Sunday,280,166,280,59.4,2406000,1429000,63.1,2573421,1625000,57.3,2371074,1359000,94.1,93.5,87.9,19.8,64.3,16.0,2939000,2300000,2172000,78983800,256697300,63714800,399396000,2
2025-04-21,Property_JAK_001,Jakarta,2025,4,Monday,280,251,280,89.5,3595000,3217000,91.8,3876155,3558000,78.5,3182929,2498000,97.5,92.7,90.4,29.1,52.7,18.3,4291000,3358000,3172000,262208200,475132900,165003900,902345000,2
2025-04-22,Property_JAK_001,Jakarta,2025,4,Tuesday,280,196,280,70.0,3641000,2550000,73.5,3949081,2903000,68.3,3355850,2293000,95.2,92.2,87.8,20.0,42.6,37.4,4496000,3519000,3323000,142680300,304169400,266786300,713636000,2
2025-04-23,Property_JAK_001,Jakarta,2025,4,Wednesday,280,173,280,61.7,3233000,1995000,65.8,3571690,2351000,63.1,3129236,1974000,93.7,90.5,84.9,23.7,52.9,23.4,3924000,3071000,2900000,132429100,296020300,130859600,559309000,2
2025-04-24,Property_JAK_001,Jakarta,2025,4,Thursday,280,195,280,69.5,3534000,2456000,70.7,3895911,2755000,71.3,3442475,2453000,98.3,90.7,89.1,29.1,48.4,22.5,4226000,3308000,3124000,200527900,333788500,154813600,689130000,2
2025-04-25,Property_JAK_001,Jakarta,2025,4,Friday,280,161,280,57.6,2895000,1669000,58.5,3054093,1788000,51.7,2898194,1497000,98.5,94.8,93.3,33.3,45.0,21.8,3425000,2680000,2531000,154989900,209585700,101519400,466095000,2
2025-04-26,Property_JAK_001,Jakarta,2025,4,Saturday,280,145,280,51.7,2351000,1216000,56.1,2563209,1437000,48.7,2225739,1085000,92.2,91.7,84.6,29.4,52.6,18.0,2804000,2194000,2072000,100089400,179284500,61521100,340895000,2
2025-04-27,Property_JAK_001,Jakarta,2025,4,Sunday,280,156,280,55.9,2431000,1358000,58.0,2699924,1566000,52.3,2278589,1192000,96.3,90.0,86.7,28.4,46.6,24.9,2916000,2282000,2155000,107787400,176839300,94609300,379236000,2
2025-04-28,Property_JAK_001,Jakarta,2025,4,Monday,280,207,280,73.8,3855000,2845000,80.5,4383797,3529000,68.5,3938017,2699000,91.7,87.9,80.6,29.5,45.1,25.4,4613000,3610000,3410000,235008900,360225700,202750500,797985000,2
2025-04-29,Property_JAK_001,Jakarta,2025,4,Tuesday,280,177,280,63.0,3769000,2376000,65.7,4093902,2691000,57.0,3749243,2136000,95.9,92.1,88.3,20.3,42.7,37.0,4650000,3639000,3437000,135125300,285156000,246831700,667113000,2
2025-04-30,Property_JAK_001,Jakarta,2025,4,Wednesday,280,206,280,73.6,3303000,2431000,76.8,3391498,2604000,65.0,3200364,2080000,95.9,97.4,93.4,23.1,39.6,37.3,4044000,3165000,2989000,157325100,269183300,253909600,680418000,2
2025-05-01,Property_JAK_001,Jakarta,2025,5,Thursday,280,194,280,69.3,3212000,2227000,76.3,3677794,2805000,62.8,3172996,1992000,90.9,87.3,79.4,15.2,38.2,46.7,4039000,3161000,2985000,94574100,237728500,290825300,623128000,2
2025-05-02,Property_JAK_001,Jakarta,2025,5,Friday,280,144,280,51.5,2908000,1497000,54.4,3131703,1703000,49.3,2682523,1322000,94.6,92.9,87.9,28.7,45.2,26.0,3488000,2730000,2578000,120376200,189360400,109015500,418752000,2
2025-05-03,Property_JAK_001,Jakarta,2025,5,Saturday,280,141,280,50.5,2250000,1136000,54.4,2332992,1270000,46.3,2130974,986000,92.7,96.4,89.4,19.2,50.9,29.9,2772000,2170000,2049000,61038900,161393500,94817500,317250000,2
2025-05-04,Property_JAK_001,Jakarta,2025,5,Sunday,280,172,280,61.4,2448000,1502000,68.1,2700422,1838000,57.9,2408371,1395000,90.2,90.7,81.7,21.8,45.5,32.7,3001000,2348000,2218000,91869700,191494200,137692100,421056000,2
2025-05-05,Property_JAK_001,Jakarta,2025,5,Monday,280,198,280,70.7,3776000,2669000,75.0,3920344,2940000,66.5,3944701,2624000,94.3,96.3,90.8,37.6,42.1,20.3,4414000,3454000,3262000,281486800,314395400,151765900,747648000,2
2025-05-06,Property_JAK_001,Jakarta,2025,5,Tuesday,280,205,280,73.2,3836000,2808000,76.4,4393723,3356000,74.5,3731804,2779000,95.8,87.3,83.7,25.8,47.7,26.6,4638000,3630000,3428000,202548200,374777000,209054800,786380000,2
2025-05-07,Property_JAK_001,Jakarta,2025,5,Wednesday,280,219,280,78.3,3489000,2732000,82.2,3664599,3011000,74.9,3465733,2595000,95.3,95.2,90.7,24.9,58.2,16.8,4207000,3292000,3109000,190582800,445046900,128461200,764091000,2
2025-05-08,Property_JAK_001,Jakarta,2025,5,Thursday,280,175,280,62.6,3223000,2018000,67.1,3442149,2309000,58.1,2831838,1646000,93.4,93.6,87.4,18.3,46.4,35.4,3995000,3126000,2953000,102936700,261473000,199615300,564025000,2
2025-05-09,Property_JAK_001,Jakarta,2025,5,Friday,280,155,280,55.3,2875000,1590000,58.8,3063467,1802000,48.7,3019551,1471000,94.0,93.8,88.2,25.9,49.6,24.4,3470000,2716000,2565000,115572600,221234200,108818200,445625000,2
2025-05-10,Property_JAK_001,Jakarta,2025,5,Saturday,280,150,280,53.6,2598000,1393000,55.5,2866879,1591000,48.9,2424091,1185000,96.6,90.6,87.6,21.8,49.2,28.9,3178000,2487000,2349000,85085700,191833400,112780900,389700000,2
2025-05-11,Property_JAK_001,Jakarta,2025,5,Sunday,280,145,280,51.8,2392000,1239000,55.9,2611227,1460000,49.6,2240563,1111000,92.7,91.6,84.9,21.4,41.0,37.6,2943000,2303000,2175000,74220100,142186200,130433700,346840000,2
2025-05-12,Property_JAK_001,Jakarta,2025,5,Monday,280,197,280,70.5,3674000,2589000,73.5,3906501,2871000,60.3,3773074,2275000,95.9,94.0,90.2,23.2,52.3,24.5,4468000,3496000,3302000,167655800,378539600,177582600,723778000,2
2025-05-13,Property_JAK_001,Jakarta,2025,5,Tuesday,280,229,280,81.6,3565000,2910000,84.8,4159695,3526000,82.5,3416781,2817000,96.3,85.7,82.5,21.6,59.3,19.1,4342000,3398000,3209000,176072300,484173500,156139200,816385000,2
2025-05-14,Property_JAK_001,Jakarta,2025,5,Wednesday,280,210,280,75.0,3489000,2616000,76.4,3664682,2801000,70.6,3152125,2224000,98.1,95.2,93.4,26.3,45.0,28.8,4218000,3301000,3118000,192601200,329367800,210721000,732690000,2
2025-05-15,Property_JAK_001,Jakarta,2025,5,Thursday,280,183,280,65.4,3459000,2264000,69.7,3769307,2627000,63.8,3403761,2172000,93.9,91.8,86.2,24.7,41.4,33.9,4211000,3295000,3112000,156119900,262077900,214799100,632997000,2
2025-05-16,Property_JAK_001,Jakarta,2025,5,Friday,280,159,280,56.8,2828000,1607000,59.7,3164371,1890000,56.4,2850667,1606000,95.1,89.4,85.0,32.2,46.3,21.4,3353000,2624000,2479000,144935500,208283900,96432600,449652000,2
2025-05-17,Property_JAK_001,Jakarta,2025,5,Saturday,280,110,280,39.4,2380000,937000,41.4,2644360,1096000,34.9,2424168,846000,95.0,90.0,85.5,16.0,58.7,25.3,2951000,2310000,2181000,41964000,153585400,66250600,261800000,2
2025-05-18,Property_JAK_001,Jakarta,2025,5,Sunday,280,132,280,47.0,2347000,1104000,49.9,2685396,1341000,49.2,2264521,1115000,94.2,87.4,82.3,17.7,44.7,37.7,2917000,2283000,2156000,54758200,138334800,116711000,309804000,2
2025-05-19,Property_JAK_001,Jakarta,2025,5,Monday,280,221,280,78.8,3761000,2963000,83.8,4160133,3487000,72.2,3595987,2598000,94.0,90.4,85.0,30.6,51.9,17.6,4470000,3498000,3304000,254203500,431023500,145954000,831181000,2
2025-05-20,Property_JAK_001,Jakarta,2025,5,Tuesday,280,199,280,71.0,3735000,2651000,77.9,4201582,3275000,70.5,3590162,2532000,91.1,88.9,80.9,24.7,56.6,18.7,4509000,3529000,3333000,183644800,420771400,138848800,743265000,2
2025-05-21,Property_JAK_001,Jakarta,2025,5,Wednesday,280,226,280,80.6,3384000,2728000,83.3,3821494,3185000,74.9,3134984,2348000,96.7,88.6,85.7,26.6,58.0,15.4,4058000,3176000,3000000,203470700,443711500,117601800,764784000,2
2025-05-22,Property_JAK_001,Jakarta,2025,5,Thursday,280,175,280,62.3,3525000,2198000,66.1,3836121,2534000,60.1,3553613,2135000,94.4,91.9,86.7,18.7,45.6,35.7,4363000,3415000,3225000,115535700,281047400,220291900,616875000,2
2025-05-23,Property_JAK_001,Jakarta,2025,5,Friday,280,156,280,55.8,2913000,1626000,60.0,3129081,1878000,52.4,2854559,1497000,93.0,93.1,86.6,29.7,58.6,11.7,3458000,2707000,2556000,135098900,266244700,53084400,454428000,2
2025-05-24,Property_JAK_001,Jakarta,2025,5,Saturday,280,146,280,52.1,2369000,1235000,56.0,2637426,1477000,52.4,2434556,1275000,93.1,89.8,83.6,28.9,35.8,35.3,2854000,2233000,2109000,100047300,123748700,122078000,345874000,2
2025-05-25,Property_JAK_001,Jakarta,2025,5,Sunday,280,150,280,53.5,2616000,1399000,57.6,2908893,1676000,49.6,2564310,1272000,92.8,89.9,83.5,31.7,61.5,6.7,3082000,2412000,2278000,124519700,241519700,26360600,392400000,2
2025-05-26,Property_JAK_001,Jakarta,2025,5,Monday,280,232,280,82.7,3721000,3079000,91.1,3874436,3530000,75.9,3578232,2717000,90.8,96.0,87.2,24.8,43.2,32.0,4524000,3540000,3343000,214303100,372661900,276307000,863272000,2
2025-05-27,Property_JAK_001,Jakarta,2025,5,Tuesday,280,218,280,77.8,3675000,2861000,80.7,4041306,3262000,68.9,3430267,2364000,96.4,90.9,87.7,30.7,53.2,16.1,4363000,3415000,3225000,245848100,426177800,129124100,801150000,2
2025-05-28,Property_JAK_001,Jakarta,2025,5,Wednesday,280,226,280,80.9,3706000,2996000,83.2,3935878,3273000,68.6,3412745,2342000,97.2,94.2,91.5,27.5,42.1,30.4,4469000,3498000,3303000,230366300,352957900,254231800,837556000,2
2025-05-29,Property_JAK_001,Jakarta,2025,5,Thursday,280,201,280,71.7,3270000,2343000,77.1,3509843,2706000,67.4,3124015,2106000,92.9,93.2,86.6,28.8,46.7,24.5,3918000,3066000,2896000,189503700,306871700,160894600,657270000,2
2025-05-30,Property_JAK_001,Jakarta,2025,5,Friday,280,179,280,63.8,2844000,1814000,69.0,3127659,2157000,60.3,2484801,1499000,92.5,90.9,84.1,18.6,40.8,40.6,3531000,2764000,2610000,94903300,207577400,206595300,509076000,2
2025-05-31,Property_JAK_001,Jakarta,2025,5,Saturday,280,163,280,58.3,2412000,1407000,63.6,2672317,1700000,53.2,2329645,1238000,91.7,90.3,82.8,23.6,49.8,26.6,2933000,2295000,2168000,92974200,195716700,104465100,393156000,2
2025-06-01,Property_JAK_001,Jakarta,2025,6,Sunday,280,126,280,45.0,2279000,1026000,49.1,2341849,1151000,44.5,2081092,925000,91.6,97.3,89.1,26.2,42.5,31.3,2760000,2160000,2040000,75180100,122002400,89971500,287154000,2
2025-06-02,Property_JAK_001,Jakarta,2025,6,Monday,280,203,280,72.5,3433000,2488000,78.0,3954113,3084000,69.7,3268820,2280000,92.9,86.8,80.7,18.1,59.4,22.4,4227000,3308000,3124000,126414700,414233500,156250700,696899000,2
2025-06-03,Property_JAK_001,Jakarta,2025,6,Tuesday,280,182,280,64.9,3334000,2164000,68.4,3423559,2342000,61.4,2886222,1772000,94.9,97.4,92.4,26.7,59.9,13.3,3994000,3125000,2952000,162101200,363755800,80931000,606788000,2
2025-06-04,Property_JAK_001,Jakarta,2025,6,Wednesday,280,177,280,63.3,3389000,2145000,65.3,3815125,2489000,61.2,2962658,1814000,97.0,88.8,86.2,25.3,56.9,17.8,4084000,3196000,3018000,151554600,341450200,106848100,599853000,2
2025-06-05,Property_JAK_001,Jakarta,2025,6,Thursday,280,163,280,58.2,3055000,1777000,61.4,3318273,2038000,54.9,2887311,1586000,94.7,92.1,87.2,38.6,49.5,12.0,3547000,2776000,2621000,191985300,246443100,59536600,497965000,2
2025-06-06,Property_JAK_001,Jakarta,2025,6,Friday,280,122,280,43.5,2610000,1135000,44.1,2872600,1265000,39.2,2526918,990000,98.8,90.9,89.7,28.2,46.9,24.9,3133000,2452000,2316000,89686600,149335700,79397700,318420000,2
2025-06-07,Property_JAK_001,Jakarta,2025,6,Saturday,280,137,280,49.1,2149000,1055000,53.8,2318868,1247000,44.5,2136883,951000,91.3,92.7,84.6,31.6,42.4,26.0,2558000,2002000,1891000,92947300,124860600,76605100,294413000,2
2025-06-08,Property_JAK_001,Jakarta,2025,6,Sunday,280,125,280,44.5,2268000,1010000,48.4,2340524,1133000,41.9,2248144,942000,92.0,96.9,89.1,22.8,43.3,33.9,2774000,2171000,2050000,64697700,122665900,96136400,283500000,2
2025-06-09,Property_JAK_001,Jakarta,2025,6,Monday,280,192,280,68.4,3375000,2310000,73.4,3688805,2706000,63.3,3327099,2105000,93.3,91.5,85.4,26.0,60.5,13.6,4051000,3170000,2994000,168267700,391903400,87828900,648000000,2
2025-06-10,Property_JAK_001,Jakarta,2025,6,Tuesday,280,185,280,66.2,3456000,2287000,65.9,3808055,2509000,62.3,3027305,1886000,100.4,90.8,91.2,21.7,45.1,33.2,4239000,3317000,3133000,138980000,288419000,211961000,639360000,2
2025-06-11,Property_JAK_001,Jakarta,2025,6,Wednesday,280,192,280,68.6,2977000,2043000,74.6,3179042,2373000,66.4,2968228,1971000,92.0,93.6,86.1,26.5,53.8,19.6,3579000,2801000,2645000,151747700,307546600,112289700,571584000,2
2025-06-12,Property_JAK_001,Jakarta,2025,6,Thursday,280,170,280,60.6,2837000,1720000,65.7,3026365,1988000,54.9,2666345,1464000,92.3,93.7,86.5,20.6,55.3,24.1,3473000,2718000,2567000,99431400,266627700,116231000,482290000,2
2025-06-13,Property_JAK_001,Jakarta,2025,6,Friday,280,157,280,55.9,2506000,1401000,58.4,2722819,1591000,56.8,2391499,1359000,95.7,92.0,88.1,26.4,49.5,24.1,3021000,2364000,2233000,103716000,194918400,94807600,393442000,2
2025-06-14,Property_JAK_001,Jakarta,2025,6,Saturday,280,116,280,41.4,2163000,895000,43.7,2396840,1048000,41.2,2115379,871000,94.6,90.2,85.4,30.4,50.3,19.3,2573000,2014000,1902000,76341500,126227900,48338500,250908000,2
2025-06-15,Property_JAK_001,Jakarta,2025,6,Sunday,280,126,280,44.8,2277000,1021000,47.8,2457409,1175000,43.5,2079925,904000,93.8,92.7,86.9,30.9,42.3,26.8,2717000,2126000,2008000,88754200,121307000,76840800,286902000,2
2025-06-16,Property_JAK_001,Jakarta,2025,6,Monday,280,164,280,58.5,3592000,2101000,61.7,3697061,2280000,55.3,3454326,1912000,94.8,97.2,92.1,25.2,55.5,19.3,4333000,3391000,3202000,148539500,326913600,113635000,589088000,2
2025-06-17,Property_JAK_001,Jakarta,2025,6,Tuesday,280,203,280,72.6,3405000,2470000,77.6,3700789,2870000,73.4,3016966,2213000,93.5,92.0,86.1,24.6,57.9,17.5,4110000,3216000,3038000,169973400,400417600,120824000,691215000,2
2025-06-18,Property_JAK_001,Jakarta,2025,6,Wednesday,280,195,280,69.8,3139000,2190000,71.5,3436278,2457000,66.4,3247232,2155000,97.5,91.3,89.1,25.7,50.5,23.8,3790000,2966000,2801000,157300300,309236700,145568000,612105000,2
2025-06-19,Property_JAK_001,Jakarta,2025,6,Thursday,280,208,280,74.4,2978000,2216000,76.9,3209660,2470000,70.0,2942828,2059000,96.7,92.8,89.7,18.6,59.2,22.1,3661000,2865000,2706000,115511400,366931600,136981000,619424000,2
2025-06-20,Property_JAK_001,Jakarta,2025,6,Friday,280,133,280,47.6,2458000,1170000,51.5,2511489,1294000,44.4,2742843,1217000,92.4,97.9,90.4,22.0,62.4,15.5,2983000,2335000,2205000,72061700,204130300,50722000,326914000,2
2025-06-21,Property_JAK_001,Jakarta,2025,6,Saturday,280,122,280,43.5,2128000,926000,46.3,2361798,1092000,39.1,2222435,869000,94.1,90.1,84.8,24.9,41.0,34.0,2588000,2026000,1913000,64747700,106530500,88337900,259616000,2
2025-06-22,Property_JAK_001,Jakarta,2025,6,Sunday,280,123,280,43.8,2399000,1050000,46.2,2634885,1217000,39.5,2183458,863000,94.8,91.0,86.3,26.2,55.8,18.0,2884000,2257000,2132000,77385600,164695300,52996100,295077000,2
2025-06-23,Property_JAK_001,Jakarta,2025,6,Monday,280,181,280,64.5,3330000,2149000,69.3,3566859,2473000,60.4,3199302,1931000,93.1,93.4,86.9,28.4,46.5,25.1,3995000,3126000,2953000,171422600,279975000,151332400,602730000,2
2025-06-24,Property_JAK_001,Jakarta,2025,6,Tuesday,280,197,280,70.5,3170000,2235000,76.2,3547243,2704000,68.3,3331633,2275000,92.5,89.4,82.7,15.4,38.2,46.4,3983000,3117000,2944000,96254200,238748700,289487100,624490000,2
2025-06-25,Property_JAK_001,Jakarta,2025,6,Wednesday,280,176,280,62.8,3453000,2167000,69.0,3765000,2599000,60.0,3549562,2129000,90.9,91.7,83.4,24.6,55.2,20.2,4174000,3267000,3085000,149407200,335411500,122909300,607728000,2
2025-06-26,Property_JAK_001,Jakarta,2025,6,Thursday,280,187,280,66.9,3051000,2042000,71.2,3249229,2313000,58.3,2964983,1729000,94.0,93.9,88.3,24.3,44.7,31.0,3712000,2905000,2743000,138436800,255298200,176801900,570537000,2
2025-06-27,Property_JAK_001,Jakarta,2025,6,Friday,280,169,280,60.4,2579000,1557000,62.7,2805908,1759000,56.5,2575127,1456000,96.3,91.9,88.5,29.5,48.2,22.3,3081000,2411000,2277000,128684200,210052100,97114800,435851000,2
2025-06-28,Property_JAK_001,Jakarta,2025,6,Saturday,280,150,280,53.6,2125000,1140000,58.2,2248898,1309000,52.7,2151273,1134000,92.2,94.5,87.1,21.1,60.9,17.9,2589000,2026000,1914000,67336500,194261400,57152100,318750000,2
2025-06-29,Property_JAK_001,Jakarta,2025,6,Sunday,280,90,280,32.1,2281000,733000,33.7,2419348,815000,30.4,2141977,651000,95.5,94.3,89.9,29.3,49.9,20.8,2724000,2132000,2013000,60185300,102389400,42715300,205290000,2
2025-06-30,Property_JAK_001,Jakarta,2025,6,Monday,280,183,280,65.2,3417000,2229000,68.3,3671743,2507000,60.1,3338237,2007000,95.5,93.1,88.9,20.9,41.5,37.6,4210000,3295000,3112000,130545800,259689100,235076000,625311000,2
2025-07-01,Property_JAK_001,Jakarta,2025,7,Tuesday,280,192,280,68.7,3224000,2215000,71.4,3420119,2441000,63.3,2973172,1883000,96.2,94.3,90.7,27.3,25.6,47.1,3926000,3072000,2901000,168873100,158730700,291404200,619008000,3
2025-07-02,Property_JAK_001,Jakarta,2025,7,Wednesday,280,154,280,55.1,3090000,1703000,57.4,3483365,1999000,52.6,2686868,1413000,96.0,88.7,85.2,26.1,34.4,39.5,3758000,2941000,2778000,124292900,163828100,187739000,475860000,3
2025-07-03,Property_JAK_001,Jakarta,2025,7,Thursday,280,155,280,55.5,2874000,1596000,59.4,3193668,1896000,54.8,2817689,1544000,93.5,90.0,84.2,28.2,49.1,22.8,3446000,2697000,2547000,125518500,218541600,101409900,445470000,3
2025-07-04,Property_JAK_001,Jakarta,2025,7,Friday,280,179,280,63.8,2396000,1530000,70.7,2711943,1917000,60.6,2336268,1417000,90.3,88.3,79.8,18.1,46.2,35.7,2971000,2325000,2196000,77721600,198190900,152971500,428884000,3
2025-07-05,Property_JAK_001,Jakarta,2025,7,Saturday,280,114,280,40.6,2034000,825000,42.5,2242197,953000,39.5,1860125,735000,95.4,90.7,86.6,24.8,36.1,39.1,2482000,1942000,1834000,57544900,83701600,90629500,231876000,3
2025-07-06,Property_JAK_001,Jakarta,2025,7,Sunday,280,110,280,39.2,2015000,791000,40.9,2282156,933000,35.4,1947140,690000,96.0,88.3,84.8,22.7,41.9,35.4,2467000,1931000,1823000,50410900,92775400,78463700,221650000,3
2025-07-07,Property_JAK_001,Jakarta,2025,7,Monday,280,196,280,70.1,3180000,2230000,74.8,3444156,2575000,62.6,3361821,2104000,93.8,92.3,86.6,22.5,59.4,18.1,3861000,3022000,2854000,140148600,370421100,112710300,623280000,3
2025-07-08,Property_JAK_001,Jakarta,2025,7,Tuesday,280,193,280,68.9,3029000,2086000,74.4,3371054,2509000,69.5,2836757,1972000,92.5,89.9,83.1,21.2,55.3,23.5,3701000,2896000,2735000,123944100,323335800,137317100,584597000,3
2025-07-09,Property_JAK_001,Jakarta,2025,7,Wednesday,280,173,280,61.7,2906000,1794000,65.0,3001096,1949000,59.2,3076341,1821000,95.0,96.8,92.0,18.6,46.0,35.5,3599000,2816000,2660000,93361900,231038700,178337400,502738000,3
2025-07-10,Property_JAK_001,Jakarta,2025,7,Thursday,280,170,280,60.7,2888000,1752000,65.4,3182175,2082000,56.3,2657539,1495000,92.7,90.8,84.1,27.3,54.9,17.8,3462000,2709000,2559000,134136400,269404900,87418700,490960000,3
2025-07-11,Property_JAK_001,Jakarta,2025,7,Friday,280,133,280,47.5,2418000,1150000,50.8,2696058,1370000,47.1,2330711,1099000,93.6,89.7,83.9,23.8,52.5,23.7,2935000,2297000,2170000,76395100,168878800,76320100,321594000,3
2025-07-12,Property_JAK_001,Jakarta,2025,7,Saturday,280,114,280,40.7,1828000,744000,44.3,2000328,885000,38.9,1879689,730000,91.9,91.4,84.1,18.5,47.2,34.3,2263000,1771000,1673000,38471500,98442600,71477900,208392000,3
2025-07-13,Property_JAK_001,Jakarta,2025,7,Sunday,280,120,280,42.8,2092000,895000,44.7,2384813,1066000,39.6,2081483,824000,95.7,87.7,84.0,21.8,54.6,23.6,2552000,1997000,1886000,54850400,137048600,59141000,251040000,3
2025-07-14,Property_JAK_001,Jakarta,2025,7,Monday,280,193,280,68.8,3041000,2093000,72.7,3351182,2435000,71.0,2651259,1883000,94.7,90.7,86.0,15.6,59.4,24.9,3774000,2954000,2790000,91704900,348860500,146347500,586913000,3
2025-07-15,Property_JAK_001,Jakarta,2025,7,Tuesday,280,178,280,63.5,3112000,1976000,66.7,3391102,2263000,56.8,3147660,1788000,95.1,91.8,87.3,28.9,42.7,28.4,3735000,2923000,2761000,160143700,236569800,157222600,553936000,3
2025-07-16,Property_JAK_001,Jakarta,2025,7,Wednesday,280,165,280,59.1,2789000,1647000,62.8,2909739,1828000,55.6,2479019,1379000,94.0,95.9,90.1,16.0,54.3,29.7,3466000,2713000,2562000,73764400,249963800,136456800,460185000,3
2025-07-17,Property_JAK_001,Jakarta,2025,7,Thursday,280,156,280,55.5,2861000,1589000,58.0,3113514,1806000,48.8,2836806,1386000,95.7,91.9,88.0,27.3,42.6,30.1,3451000,2701000,2551000,121872700,190153600,134289800,446316000,3
2025-07-18,Property_JAK_001,Jakarta,2025,7,Friday,280,139,280,49.6,2557000,1268000,50.8,2902404,1474000,48.2,2392849,1152000,97.6,88.1,86.0,33.8,72.3,-6.2,2977000,2330000,2200000,120220300,257104700,-21902000,355423000,3
2025-07-19,Property_JAK_001,Jakarta,2025,7,Saturday,280,107,280,38.2,2044000,780000,39.6,2290606,908000,34.3,1854924,636000,96.3,89.2,85.9,31.2,48.0,20.8,2429000,1901000,1795000,68206100,104901500,45600400,218708000,3
2025-07-20,Property_JAK_001,Jakarta,2025,7,Sunday,280,113,280,40.3,2011000,810000,42.2,2190056,924000,35.9,1814758,652000,95.4,91.8,87.7,20.5,56.1,23.5,2462000,1927000,1820000,46474700,127428800,53339500,227243000,3
2025-07-21,Property_JAK_001,Jakarta,2025,7,Monday,280,174,280,62.0,3166000,1962000,65.2,3509955,2287000,60.6,2990927,1812000,95.1,90.2,85.8,35.6,43.1,21.3,3722000,2913000,2751000,195875000,237516300,117492800,550884000,3
2025-07-22,Property_JAK_001,Jakarta,2025,7,Tuesday,280,177,280,63.1,3224000,2034000,64.1,3533059,2263000,64.2,3038093,1949000,98.5,91.3,89.9,18.8,60.2,21.0,3959000,3098000,2926000,107382300,343504500,119761200,570648000,3
2025-07-23,Property_JAK_001,Jakarta,2025,7,Wednesday,280,162,280,57.9,2933000,1698000,61.0,3141763,1916000,57.3,2883297,1651000,94.9,93.4,88.6,23.9,52.4,23.8,3559000,2785000,2630000,113429400,248805900,112910700,475146000,3
2025-07-24,Property_JAK_001,Jakarta,2025,7,Thursday,280,158,280,56.5,2781000,1571000,59.2,3031438,1794000,50.7,2600198,1318000,95.4,91.7,87.6,26.3,56.5,17.3,3342000,2615000,2470000,115355800,248121800,75920500,439398000,3
2025-07-25,Property_JAK_001,Jakarta,2025,7,Friday,280,99,280,35.3,2391000,843000,38.6,2614929,1009000,34.2,2307294,789000,91.4,91.4,83.5,22.4,67.0,10.6,2892000,2264000,2138000,53068800,158586600,25053600,236709000,3
2025-07-26,Property_JAK_001,Jakarta,2025,7,Saturday,280,116,280,41.5,1894000,786000,43.3,2036107,882000,41.9,2045978,857000,95.8,93.0,89.1,21.7,32.1,46.3,2339000,1831000,1729000,47595200,70447400,101661400,219704000,3
2025-07-27,Property_JAK_001,Jakarta,2025,7,Sunday,280,105,280,37.5,2152000,806000,41.0,2329711,956000,31.7,2138017,677000,91.3,92.4,84.3,26.1,46.3,27.6,2602000,2036000,1923000,58944000,104578500,62437500,225960000,3
2025-07-28,Property_JAK_001,Jakarta,2025,7,Monday,280,180,280,64.5,3179000,2049000,68.2,3389694,2313000,63.2,2987722,1889000,94.5,93.8,88.6,29.9,37.3,32.8,3814000,2985000,2819000,171248300,213513800,187457900,572220000,3
2025-07-29,Property_JAK_001,Jakarta,2025,7,Tuesday,280,196,280,69.9,3065000,2142000,74.2,3300366,2449000,64.2,2777543,1784000,94.2,92.9,87.5,17.6,33.6,48.8,3833000,3000000,2833000,105574500,201873900,293291600,600740000,3
2025-07-30,Property_JAK_001,Jakarta,2025,7,Wednesday,280,160,280,57.0,2893000,1649000,61.1,3149904,1925000,55.4,2972432,1647000,93.3,91.8,85.7,22.8,33.0,44.1,3559000,2785000,2630000,105734400,152932300,204213300,462880000,3
2025-07-31,Property_JAK_001,Jakarta,2025,7,Thursday,280,162,280,57.9,2795000,1617000,62.2,3187396,1982000,55.2,2951136,1628000,93.0,87.7,81.6,30.3,53.8,15.9,3321000,2599000,2454000,137153900,243438400,72197700,452790000,3
2025-08-01,Property_JAK_001,Jakarta,2025,8,Friday,280,153,280,54.6,2406000,1313000,59.3,2621423,1554000,49.4,2284064,1128000,92.1,91.8,84.5,17.4,40.8,41.9,3000000,2348000,2217000,63950000,150069500,154098500,368118000,3
2025-08-02,Property_JAK_001,Jakarta,2025,8,Saturday,280,130,280,46.3,2018000,934000,49.4,2095425,1035000,42.8,1813677,777000,93.7,96.3,90.2,17.3,41.0,41.7,2515000,1969000,1859000,45480800,107484000,109375200,262340000,3
2025-08-03,Property_JAK_001,Jakarta,2025,8,Sunday,280,109,280,38.9,2207000,859000,40.8,2503868,1021000,35.5,1964315,697000,95.5,88.1,84.1,30.9,45.3,23.8,2629000,2057000,1943000,74292300,109047700,57223000,240563000,3
