date,property_name,market,year,month,day_of_week,total_rooms,rooms_sold,rooms_available,occupancy,adr,revpar,compset_occupancy,compset_adr,compset_revpar,market_occupancy,market_adr,market_revpar,mpi,ari,rgi,seg_transient_pct,seg_group_pct,seg_contract_pct,adr_transient,adr_group,adr_contract,revenue_transient,revenue_group,revenue_contract,total_revenue,quarter
2024-04-18,Property_BAL_001,Bali,2024,4,Thursday,180,124,180,69.0,5148000,3554000,73.0,5644075,4118000,62.2,4680592,2909000,94.6,91.2,86.3,76.5,14.0,9.4,5448000,4264000,4027000,488615000,89607600,60129400,638352000,2
2024-04-19,Property_BAL_001,Bali,2024,4,Friday,180,126,180,69.8,5575000,3892000,72.8,6162652,4484000,65.7,4803279,3157000,96.0,90.5,86.8,66.7,8.6,24.7,6081000,4759000,4494000,468314600,60403100,173732300,702450000,2
2024-04-20,Property_BAL_001,Bali,2024,4,Saturday,180,140,180,77.8,6371000,4959000,81.2,6963057,5652000,69.2,5544965,3838000,95.9,91.5,87.7,78.9,18.2,2.8,6685000,5232000,4941000,704006900,162718300,25214700,891940000,2
2024-04-21,Property_BAL_001,Bali,2024,4,Sunday,180,139,180,77.4,5706000,4414000,81.4,6265637,5099000,72.6,5529827,4014000,95.1,91.1,86.6,72.7,14.5,12.8,6102000,4776000,4510000,576633000,115044800,101456300,793134000,2
2024-04-22,Property_BAL_001,Bali,2024,4,Monday,180,107,180,59.7,4947000,2952000,64.7,5463601,3533000,55.6,4618445,2568000,92.3,90.5,83.6,71.0,19.7,9.3,5303000,4150000,3920000,375714100,104208300,49406600,529329000,2
2024-04-23,Property_BAL_001,Bali,2024,4,Tuesday,180,109,180,60.7,4932000,2994000,65.8,5432070,3577000,54.7,4658198,2548000,92.2,90.8,83.7,81.2,9.3,9.5,5164000,4042000,3817000,436610300,50039200,50938500,537588000,2
2024-04-24,Property_BAL_001,Bali,2024,4,Wednesday,180,127,180,70.4,4663000,3285000,76.9,5198531,4000000,69.3,4368545,3027000,91.6,89.7,82.1,71.3,12.2,16.5,5011000,3922000,3704000,422322600,72016600,97861800,592201000,2
2024-04-25,Property_BAL_001,Bali,2024,4,Thursday,180,119,180,66.4,5228000,3470000,72.1,5524873,3982000,61.4,4979330,3058000,92.1,94.6,87.1,74.1,9.3,16.6,5583000,4369000,4127000,461002000,57655400,103474600,622132000,2
2024-04-26,Property_BAL_001,Bali,2024,4,Friday,180,130,180,72.3,5538000,4003000,76.0,5905279,4486000,67.9,5256777,3571000,95.2,93.8,89.2,66.6,17.4,16.0,6016000,4708000,4447000,479661900,125020400,115257600,719940000,2
2024-04-27,Property_BAL_001,Bali,2024,4,Saturday,180,152,180,84.4,6473000,5463000,89.7,7249006,6502000,74.6,6265139,4676000,94.1,89.3,84.0,72.8,12.1,15.1,6929000,5423000,5122000,715969800,118915200,149011000,983896000,2
2024-04-28,Property_BAL_001,Bali,2024,4,Sunday,180,136,180,75.7,6039000,4569000,81.6,6626535,5409000,66.5,5738173,3814000,92.7,91.1,84.5,68.4,9.1,22.5,6553000,5128000,4844000,561901600,74675400,184727000,821304000,2
2024-04-29,Property_BAL_001,Bali,2024,4,Monday,180,101,180,56.3,4814000,2712000,59.6,5324711,3176000,48.0,4582416,2200000,94.5,90.4,85.4,76.8,15.7,7.5,5087000,3981000,3760000,373461900,76346000,36406000,486214000,2
2024-04-30,Property_BAL_001,Bali,2024,4,Tuesday,180,124,180,69.0,5026000,3469000,72.1,5190651,3740000,63.8,5076670,3238000,95.8,96.8,92.8,75.9,18.4,5.7,5318000,4162000,3931000,472767100,114663500,35793400,623224000,2
2024-05-01,Property_BAL_001,Bali,2024,5,Wednesday,180,119,180,66.3,4987000,3305000,69.5,5416371,3765000,66.7,4552493,3037000,95.3,92.1,87.8,83.4,17.8,-1.2,5171000,4047000,3822000,494706700,105885000,-7138800,593453000,2
2024-05-02,Property_BAL_001,Bali,2024,5,Thursday,180,133,180,74.1,4980000,3692000,79.4,5318126,4225000,65.5,4835214,3166000,93.3,93.6,87.4,84.7,13.7,1.6,5155000,4034000,3810000,560927000,90819300,10593700,662340000,2
2024-05-03,Property_BAL_001,Bali,2024,5,Friday,180,120,180,66.8,5642000,3766000,70.6,6242588,4410000,65.3,5399558,3525000,94.5,90.4,85.4,81.1,11.6,7.3,5904000,4620000,4364000,548787200,78673600,49579200,677040000,2
2024-05-04,Property_BAL_001,Bali,2024,5,Saturday,180,143,180,79.3,5966000,4729000,83.6,6442733,5387000,77.6,5865318,4549000,94.8,92.6,87.8,86.1,15.9,-2.0,6146000,4810000,4543000,734833500,135622800,-17318400,853138000,2
2024-05-05,Property_BAL_001,Bali,2024,5,Sunday,180,146,180,81.0,5975000,4839000,87.3,6649131,5803000,76.3,5852008,4466000,92.8,89.9,83.4,67.9,15.7,16.4,6473000,5066000,4784000,592533100,136863100,142953700,872350000,2
2024-05-06,Property_BAL_001,Bali,2024,5,Monday,180,112,180,62.4,4787000,2986000,66.6,5394502,3592000,57.1,4023400,2299000,93.7,88.7,83.1,82.5,9.7,7.8,4994000,3909000,3692000,442302900,51839200,42002000,536144000,2
2024-05-07,Property_BAL_001,Bali,2024,5,Tuesday,180,120,180,66.8,4850000,3240000,70.4,5100401,3593000,64.2,4453686,2858000,94.8,95.1,90.2,72.5,18.7,8.8,5179000,4053000,3828000,422105300,108565700,51329100,582000000,2
2024-05-08,Property_BAL_001,Bali,2024,5,Wednesday,180,110,180,61.2,4901000,3000000,64.8,5306876,3438000,60.3,4750641,2864000,94.5,92.4,87.3,88.1,17.3,-5.4,5019000,3928000,3710000,474980600,93169100,-29039700,539110000,2
2024-05-09,Property_BAL_001,Bali,2024,5,Thursday,180,122,180,67.7,5138000,3481000,71.0,5656390,4015000,64.5,4447029,2869000,95.4,90.8,86.7,70.6,22.6,6.8,5506000,4309000,4070000,442610200,141425300,42800500,626836000,2
2024-05-10,Property_BAL_001,Bali,2024,5,Friday,180,130,180,72.3,5581000,4033000,77.1,6097805,4702000,69.0,5411219,3731000,93.7,91.5,85.8,87.1,20.2,-7.3,5724000,4480000,4231000,631876100,146285600,-52631600,725530000,2
2024-05-11,Property_BAL_001,Bali,2024,5,Saturday,180,151,180,83.8,5953000,4991000,91.2,6781767,6182000,89.4,5380472,4809000,92.0,87.8,80.7,78.0,20.8,1.2,6255000,4895000,4623000,701480900,186874900,10547100,898903000,2
2024-05-12,Property_BAL_001,Bali,2024,5,Sunday,180,145,180,80.4,5732000,4608000,88.3,6114677,5400000,70.1,5367655,3765000,91.0,93.7,85.3,76.5,6.7,16.9,6088000,4764000,4499000,635467100,55450400,140222500,831140000,2
2024-05-13,Property_BAL_001,Bali,2024,5,Monday,180,97,180,53.8,4665000,2510000,54.8,5040024,2762000,54.1,4562521,2469000,98.2,92.6,90.9,63.1,18.0,18.8,5117000,4005000,3782000,285743700,81470800,85290500,452505000,2
2024-05-14,Property_BAL_001,Bali,2024,5,Tuesday,180,116,180,64.2,4810000,3089000,66.3,5328407,3533000,53.4,4466112,2386000,96.8,90.3,87.4,69.8,14.9,15.3,5185000,4058000,3833000,389562300,82997600,85400100,557960000,2
2024-05-15,Property_BAL_001,Bali,2024,5,Wednesday,180,116,180,64.2,4578000,2941000,66.8,5017306,3353000,60.2,4262318,2565000,96.1,91.2,87.7,72.1,17.5,10.4,4897000,3833000,3620000,382728200,93110300,55209500,531048000,2
2024-05-16,Property_BAL_001,Bali,2024,5,Thursday,180,117,180,64.9,5019000,3258000,71.6,5256346,3765000,56.2,5014881,2819000,90.6,95.5,86.5,72.1,17.8,10.1,5368000,4201000,3967000,423475900,104435700,59311500,587223000,2
2024-05-17,Property_BAL_001,Bali,2024,5,Friday,180,127,180,70.3,5464000,3844000,76.8,6087244,4676000,68.5,4858526,3331000,91.6,89.8,82.2,70.9,13.7,15.3,5874000,4597000,4342000,492190200,95255800,106481900,693928000,2
2024-05-18,Property_BAL_001,Bali,2024,5,Saturday,180,139,180,77.0,6105000,4698000,82.4,6613879,5448000,72.3,5650517,4083000,93.4,92.3,86.2,68.1,5.0,26.9,6644000,5199000,4911000,577834500,42429800,228330800,848595000,2
2024-05-19,Property_BAL_001,Bali,2024,5,Sunday,180,125,180,69.5,5907000,4108000,75.0,6365070,4775000,67.3,6502028,4377000,92.7,92.8,86.0,76.2,18.1,5.7,6245000,4887000,4616000,562852600,133376500,42146000,738375000,2
2024-05-20,Property_BAL_001,Bali,2024,5,Monday,180,109,180,60.4,4834000,2921000,64.6,5297316,3423000,54.3,4690517,2549000,93.5,91.3,85.3,74.4,16.6,9.1,5141000,4023000,3800000,391880800,87325300,47699900,526906000,2
2024-05-21,Property_BAL_001,Bali,2024,5,Tuesday,180,124,180,68.9,4899000,3377000,74.1,5380953,3988000,62.2,4781061,2973000,93.0,91.0,84.7,83.8,16.8,-0.6,5077000,3973000,3752000,508901900,102022800,-3448800,607476000,2
2024-05-22,Property_BAL_001,Bali,2024,5,Wednesday,180,117,180,65.1,4770000,3104000,67.4,5350125,3607000,62.7,4411122,2764000,96.5,89.2,86.1,69.0,12.5,18.5,5158000,4037000,3813000,385360100,69585300,103144500,558090000,2
2024-05-23,Property_BAL_001,Bali,2024,5,Thursday,180,117,180,65.3,4952000,3232000,68.7,5099452,3504000,60.3,4678248,2823000,95.0,97.1,92.2,65.8,14.4,19.8,5400000,4226000,3992000,381086900,83549400,114747700,579384000,2
2024-05-24,Property_BAL_001,Bali,2024,5,Friday,180,149,180,82.6,5302000,4382000,89.8,5743499,5156000,80.5,5111075,4116000,92.1,92.3,85.0,78.8,12.2,9.0,5581000,4367000,4125000,622534000,96436600,71027400,789998000,2
2024-05-25,Property_BAL_001,Bali,2024,5,Saturday,180,136,180,75.5,6454000,4873000,79.9,7077758,5653000,74.7,5862828,4380000,94.5,91.2,86.2,81.8,13.5,4.7,6734000,5270000,4977000,718322300,118061400,41360300,877744000,2
2024-05-26,Property_BAL_001,Bali,2024,5,Sunday,180,139,180,77.0,5890000,4533000,79.3,6282479,4980000,76.5,5915383,4526000,97.1,93.8,91.0,78.6,12.6,8.8,6203000,4854000,4585000,643284600,103488400,71937000,818710000,2
2024-05-27,Property_BAL_001,Bali,2024,5,Monday,180,113,180,62.7,5006000,3136000,66.2,5491358,3633000,61.8,4611183,2848000,94.7,91.2,86.3,74.6,16.0,9.4,5321000,4164000,3933000,422132500,90352900,53192600,565678000,2
2024-05-28,Property_BAL_001,Bali,2024,5,Tuesday,180,130,180,72.3,4869000,3519000,76.3,5031136,3837000,66.6,4421099,2945000,94.8,96.8,91.7,84.4,8.9,6.8,5056000,3957000,3737000,533927500,56196100,42846400,632970000,2
2024-05-29,Property_BAL_001,Bali,2024,5,Wednesday,180,124,180,68.9,4793000,3303000,73.5,5066845,3723000,62.4,5032344,3138000,93.8,94.6,88.7,71.4,14.5,14.2,5145000,4026000,3803000,424080400,85885500,84366200,594332000,2
2024-05-30,Property_BAL_001,Bali,2024,5,Thursday,180,119,180,66.3,5020000,3327000,71.7,5663346,4060000,62.0,4721750,2928000,92.5,88.6,81.9,70.6,21.6,7.8,5382000,4212000,3978000,421683300,129182400,46514200,597380000,2
2024-05-31,Property_BAL_001,Bali,2024,5,Friday,180,142,180,78.7,5572000,4386000,84.4,6347348,5357000,75.2,5435946,4087000,93.3,87.8,81.9,74.7,16.4,9.0,5921000,4634000,4376000,590763300,129379600,71081100,791224000,2
2024-06-01,Property_BAL_001,Bali,2024,6,Saturday,180,174,180,96.4,6861000,6617000,101.2,7528615,7622000,90.4,6973445,6306000,95.3,91.1,86.8,65.9,5.0,29.1,7513000,5880000,5553000,786562700,59690700,347560600,1193814000,2
2024-06-02,Property_BAL_001,Bali,2024,6,Sunday,180,172,180,95.5,6753000,6450000,102.2,7264051,7427000,87.3,6511299,5684000,93.4,93.0,86.8,75.5,12.0,12.5,7174000,5614000,5302000,877138100,139524900,144853000,1161516000,2
2024-06-03,Property_BAL_001,Bali,2024,6,Monday,180,132,180,73.5,5311000,3902000,77.2,5915469,4569000,68.2,5033132,3432000,95.1,89.8,85.4,75.1,16.9,8.0,5636000,4411000,4166000,526328600,118613100,56110200,701052000,2
2024-06-04,Property_BAL_001,Bali,2024,6,Tuesday,180,121,180,67.1,5672000,3806000,70.5,6018063,4241000,62.6,5584511,3496000,95.2,94.2,89.7,80.9,12.2,6.9,5936000,4646000,4388000,555351700,83401400,47558900,686312000,2
2024-06-05,Property_BAL_001,Bali,2024,6,Wednesday,180,151,180,83.9,5560000,4664000,89.4,5975463,5341000,76.0,5174995,3933000,93.8,93.0,87.3,74.9,16.2,8.8,5904000,4620000,4364000,629202100,136243200,74114700,839560000,2
2024-06-06,Property_BAL_001,Bali,2024,6,Thursday,180,163,180,90.5,5741000,5195000,95.2,6246818,5945000,86.5,5587012,4833000,95.1,91.9,87.4,72.1,16.4,11.4,6144000,4808000,4541000,674956400,153823100,107003500,935783000,2
2024-06-07,Property_BAL_001,Bali,2024,6,Friday,180,134,180,74.7,6513000,4865000,80.8,6793258,5490000,61.2,6438484,3942000,92.4,95.9,88.6,82.7,5.3,12.0,6804000,5325000,5029000,721797600,46206700,104737700,872742000,2
2024-06-08,Property_BAL_001,Bali,2024,6,Saturday,180,161,180,89.6,6900000,6180000,95.1,7391352,7032000,86.0,5639153,4848000,94.1,93.4,87.9,76.5,10.6,12.9,7316000,5725000,5407000,849415700,118190500,143293800,1110900000,2
2024-06-09,Property_BAL_001,Bali,2024,6,Sunday,180,161,180,89.3,6578000,5873000,96.1,6803098,6535000,84.1,6498516,5464000,92.9,96.7,89.9,69.9,10.5,19.6,7104000,5560000,5251000,739846200,111156400,208055400,1059058000,2
2024-06-10,Property_BAL_001,Bali,2024,6,Monday,180,138,180,76.4,5470000,4181000,77.4,6100927,4720000,71.8,5573523,4004000,98.8,89.7,88.6,86.1,13.1,0.8,5642000,4416000,4170000,650235500,98682400,5942100,754860000,2
2024-06-11,Property_BAL_001,Bali,2024,6,Tuesday,180,151,180,84.2,5561000,4680000,89.7,6062917,5437000,73.8,5715477,4219000,93.8,91.7,86.1,66.8,17.1,16.2,6040000,4727000,4464000,560587600,143419400,135704100,839711000,2
2024-06-12,Property_BAL_001,Bali,2024,6,Wednesday,180,121,180,67.0,5366000,3595000,72.9,5793031,4225000,66.9,5130370,3431000,91.9,92.6,85.1,71.3,17.0,11.6,5754000,4503000,4253000,463167200,110495100,75623700,649286000,2
2024-06-13,Property_BAL_001,Bali,2024,6,Thursday,180,136,180,75.8,5860000,4442000,80.4,6116119,4917000,71.8,6269093,4498000,94.3,95.8,90.3,63.9,18.6,17.5,6411000,5017000,4738000,509644900,147981700,139333400,796960000,2
2024-06-14,Property_BAL_001,Bali,2024,6,Friday,180,166,180,92.0,6596000,6068000,97.9,6973629,6828000,87.3,6673649,5829000,94.0,94.6,88.9,78.0,14.8,7.3,6951000,5440000,5137000,853589300,161721300,79625400,1094936000,2
2024-06-15,Property_BAL_001,Bali,2024,6,Saturday,180,169,180,94.0,6826000,6419000,101.6,7381610,7497000,91.3,6453382,5889000,92.6,92.5,85.6,70.0,20.7,9.3,7334000,5740000,5421000,807326900,238770700,107496400,1153594000,2
2024-06-16,Property_BAL_001,Bali,2024,6,Sunday,180,166,180,92.0,6390000,5880000,95.5,7143267,6820000,86.0,5967067,5132000,96.4,89.5,86.2,74.6,17.0,8.4,6789000,5313000,5018000,791747400,180052600,88940000,1060740000,2
2024-06-17,Property_BAL_001,Bali,2024,6,Monday,180,116,180,64.7,5460000,3533000,67.8,5793072,3928000,60.6,5340963,3239000,95.4,94.3,89.9,66.8,10.7,22.5,5947000,4654000,4396000,423392000,67649500,142318500,633360000,2
2024-06-18,Property_BAL_001,Bali,2024,6,Tuesday,180,145,180,80.6,5964000,4808000,84.2,6537122,5504000,74.3,5780812,4295000,95.7,91.2,87.4,87.6,9.0,3.5,6139000,4805000,4538000,757194300,77419100,30166500,864780000,2
2024-06-19,Property_BAL_001,Bali,2024,6,Wednesday,180,139,180,77.4,5688000,4400000,79.7,6164346,4913000,76.4,5026153,3842000,97.1,92.3,89.6,84.1,17.4,-1.5,5888000,4608000,4352000,664564000,137747300,-11679300,790632000,2
2024-06-20,Property_BAL_001,Bali,2024,6,Thursday,180,133,180,73.8,5670000,4186000,77.6,5948008,4617000,66.5,5642621,3753000,95.1,95.3,90.7,68.7,15.5,15.8,6130000,4797000,4531000,517843300,116925300,119341400,754110000,2
2024-06-21,Property_BAL_001,Bali,2024,6,Friday,180,150,180,83.5,6480000,5409000,88.2,6972885,6147000,78.6,5655190,4446000,94.7,92.9,88.0,67.2,8.6,24.2,7059000,5524000,5217000,652754200,83674700,235571100,972000000,2
2024-06-22,Property_BAL_001,Bali,2024,6,Saturday,180,166,180,92.5,7372000,6816000,95.9,8284928,7947000,87.5,6953066,6082000,96.4,89.0,85.8,78.0,16.5,5.5,7762000,6075000,5737000,954137800,202332000,67282200,1223752000,2
2024-06-23,Property_BAL_001,Bali,2024,6,Sunday,180,174,180,96.7,6574000,6355000,101.0,7370039,7443000,88.6,6607045,5851000,95.7,89.2,85.4,74.9,14.6,10.5,6988000,5469000,5165000,856543000,166673500,120659500,1143876000,2
2024-06-24,Property_BAL_001,Bali,2024,6,Monday,180,141,180,78.2,5570000,4357000,84.1,6104623,5134000,75.0,5167408,3876000,93.0,91.2,84.9,85.2,13.4,1.4,5759000,4507000,4256000,669108700,105183200,11078100,785370000,2
2024-06-25,Property_BAL_001,Bali,2024,6,Tuesday,180,116,180,64.5,5413000,3491000,69.6,5931332,4127000,65.7,5473925,3594000,92.7,91.3,84.6,65.0,17.0,18.0,5908000,4624000,4367000,408350500,106826000,112731400,627908000,2
2024-06-26,Property_BAL_001,Bali,2024,6,Wednesday,180,134,180,74.6,5291000,3946000,77.6,5678180,4409000,64.0,5091924,3260000,96.0,93.2,89.5,71.1,15.1,13.8,5682000,4447000,4200000,503928900,107123700,97941400,708994000,2
2024-06-27,Property_BAL_001,Bali,2024,6,Thursday,180,145,180,80.8,5994000,4841000,86.0,6475186,5568000,77.8,5958102,4638000,93.9,92.6,86.9,73.5,8.3,18.2,6414000,5020000,4741000,638859000,72211000,158060000,869130000,2
2024-06-28,Property_BAL_001,Bali,2024,6,Friday,180,158,180,88.0,6759000,5948000,92.2,7792709,7188000,80.9,6499591,5257000,95.4,86.7,82.7,76.8,11.7,11.5,7155000,5599000,5288000,820638500,124963400,122320100,1067922000,2
2024-06-29,Property_BAL_001,Bali,2024,6,Saturday,180,154,180,85.8,6901000,5920000,89.1,7550109,6724000,84.1,6847864,5756000,96.3,91.4,88.0,71.0,15.9,13.1,7411000,5800000,5478000,754184300,168904400,139665300,1062754000,2
2024-06-30,Property_BAL_001,Bali,2024,6,Sunday,180,166,180,92.0,6402000,5892000,97.9,7012019,6861000,84.1,6209273,5220000,94.1,91.3,85.9,60.8,23.2,16.1,7053000,5519000,5213000,645822700,246216700,170692600,1062732000,2
2024-07-01,Property_BAL_001,Bali,2024,7,Monday,180,141,180,78.5,5821000,4570000,83.4,6447100,5380000,75.4,5826799,4394000,94.1,90.3,84.9,71.4,13.4,15.3,6252000,4893000,4621000,585655400,109838800,125266900,820761000,3
2024-07-02,Property_BAL_001,Bali,2024,7,Tuesday,180,155,180,86.1,5925000,5104000,89.8,6286863,5643000,84.7,5967301,5054000,96.0,94.2,90.4,76.9,12.9,10.2,6267000,4905000,4632000,706653200,118186600,93535200,918375000,3
2024-07-03,Property_BAL_001,Bali,2024,7,Wednesday,180,140,180,77.5,6276000,4866000,82.0,7000290,5740000,72.5,5904164,4282000,94.6,89.7,84.8,77.9,19.3,2.8,6601000,5166000,4879000,684670000,169469600,24500400,878640000,3
2024-07-04,Property_BAL_001,Bali,2024,7,Thursday,180,149,180,82.9,6530000,5414000,86.1,6628329,5709000,78.6,6467607,5083000,96.3,98.5,94.8,78.2,18.5,3.2,6864000,5372000,5074000,761304800,180045000,31620300,972970000,3
2024-07-05,Property_BAL_001,Bali,2024,7,Friday,180,168,180,93.1,6652000,6194000,101.3,7033946,7123000,92.2,6700516,6179000,92.0,94.6,87.0,76.6,7.2,16.2,7061000,5526000,5219000,855724100,80482200,181329700,1117536000,3
2024-07-06,Property_BAL_001,Bali,2024,7,Saturday,180,180,180,100.0,7442000,7442000,106.2,8003983,8501000,86.9,6314362,5486000,94.2,93.0,87.5,69.6,10.5,19.9,8043000,6295000,5945000,932286300,140236700,267037000,1339560000,3
2024-07-07,Property_BAL_001,Bali,2024,7,Sunday,180,174,180,96.4,7621000,7348000,104.5,8244578,8613000,89.3,7506739,6705000,92.3,92.4,85.3,76.4,12.8,10.9,8074000,6319000,5967000,1012576200,169121900,144355900,1326054000,3
2024-07-08,Property_BAL_001,Bali,2024,7,Monday,180,152,180,84.7,6136000,5197000,86.5,6548089,5664000,76.6,5921205,4538000,97.9,93.7,91.8,66.9,15.9,17.2,6666000,5217000,4927000,623569500,148225900,160876600,932672000,3
2024-07-09,Property_BAL_001,Bali,2024,7,Tuesday,180,143,180,79.5,6123000,4865000,86.1,6728548,5790000,78.7,5966474,4697000,92.3,91.0,84.0,77.9,21.0,1.1,6436000,5037000,4757000,681947800,183758500,9882700,875589000,3
2024-07-10,Property_BAL_001,Bali,2024,7,Wednesday,180,134,180,74.2,6136000,4552000,80.4,7028670,5651000,72.2,6247318,4512000,92.3,87.3,80.6,68.1,9.7,22.3,6663000,5214000,4925000,559583500,79488400,183152100,822224000,3
2024-07-11,Property_BAL_001,Bali,2024,7,Thursday,180,163,180,90.5,6477000,5862000,96.1,7135200,6859000,86.2,6633684,5721000,94.1,90.8,85.5,71.5,10.4,18.1,6963000,5449000,5147000,755072100,109527200,191151800,1055751000,3
2024-07-12,Property_BAL_001,Bali,2024,7,Friday,180,178,180,99.1,7393000,7327000,104.1,8226168,8566000,87.6,7486851,6561000,95.2,89.9,85.5,82.8,17.2,0.1,7681000,6012000,5678000,1089214000,226039900,700200,1315954000,3
2024-07-13,Property_BAL_001,Bali,2024,7,Saturday,180,179,180,99.3,7744000,7688000,105.2,8070466,8487000,95.0,7210469,6849000,94.4,96.0,90.6,67.8,16.1,16.0,8389000,6566000,6201000,940282900,223773300,222119800,1386176000,3
2024-07-14,Property_BAL_001,Bali,2024,7,Sunday,180,180,180,100.0,7336000,7336000,104.8,7895302,8276000,97.4,7657821,7461000,95.4,92.9,88.6,80.3,15.0,4.7,7681000,6011000,5678000,1060172200,198142000,62165800,1320480000,3
2024-07-15,Property_BAL_001,Bali,2024,7,Monday,180,128,180,71.1,5862000,4167000,74.0,6151727,4552000,62.3,5748569,3583000,96.1,95.3,91.5,70.2,19.3,10.5,6299000,4930000,4656000,526503000,144870300,78962600,750336000,3
2024-07-16,Property_BAL_001,Bali,2024,7,Tuesday,180,154,180,85.4,6181000,5278000,91.6,6724396,6162000,76.2,6260677,4771000,93.2,91.9,85.7,73.7,16.5,9.8,6585000,5154000,4867000,701679600,157226900,92967500,951874000,3
2024-07-17,Property_BAL_001,Bali,2024,7,Wednesday,180,146,180,81.0,5912000,4792000,85.2,6505101,5545000,77.3,5410121,4183000,95.1,90.9,86.4,71.5,11.3,17.3,6354000,4973000,4697000,616854400,97170300,149127300,863152000,3
2024-07-18,Property_BAL_001,Bali,2024,7,Thursday,180,160,180,88.7,6834000,6064000,96.2,7683662,7388000,78.5,6821651,5354000,92.3,88.9,82.1,72.1,19.3,8.6,7305000,5717000,5399000,788083400,211004700,94351800,1093440000,3
2024-07-19,Property_BAL_001,Bali,2024,7,Friday,180,172,180,95.7,7309000,6996000,102.4,7774187,7962000,92.8,6783633,6296000,93.5,94.0,87.9,74.7,12.8,12.5,7779000,6088000,5750000,938855200,160865600,157427200,1257148000,3
2024-07-20,Property_BAL_001,Bali,2024,7,Saturday,180,180,180,100.0,7971000,7971000,103.9,9153544,9512000,86.7,7413959,6429000,96.2,87.1,83.8,76.3,13.8,9.9,8442000,6607000,6240000,1094738600,197807400,142234100,1434780000,3
2024-07-21,Property_BAL_001,Bali,2024,7,Sunday,180,178,180,98.7,7485000,7387000,105.4,8106763,8546000,98.3,7499726,7369000,93.6,92.3,86.4,77.2,17.3,5.4,7895000,6179000,5835000,1028842200,230989500,72498400,1332330000,3
2024-07-22,Property_BAL_001,Bali,2024,7,Monday,180,147,180,81.5,6172000,5033000,84.8,6794168,5761000,74.9,6127377,4589000,96.2,90.8,87.4,80.2,11.1,8.6,6474000,5067000,4785000,727977000,101029500,78277600,907284000,3
2024-07-23,Property_BAL_001,Bali,2024,7,Tuesday,180,139,180,77.5,6100000,4725000,83.3,6544572,5454000,75.4,5481099,4135000,93.0,93.2,86.6,68.6,21.9,9.5,6576000,5147000,4861000,581480100,185488000,80931900,847900000,3
2024-07-24,Property_BAL_001,Bali,2024,7,Wednesday,180,142,180,79.0,6242000,4928000,85.0,6694334,5688000,71.9,5923178,4256000,92.9,93.2,86.6,83.7,15.1,1.2,6475000,5067000,4786000,741999300,133456300,10908500,886364000,3
2024-07-25,Property_BAL_001,Bali,2024,7,Thursday,180,150,180,83.4,6528000,5446000,88.8,6922708,6145000,78.4,6522778,5113000,94.0,94.3,88.6,67.9,22.3,9.8,7049000,5516000,5210000,665251100,218187100,95761800,979200000,3
2024-07-26,Property_BAL_001,Bali,2024,7,Friday,180,180,180,100.0,7310000,7309000,105.1,7731090,8122000,91.5,7089326,6489000,95.2,94.6,90.0,73.9,19.8,6.4,7773000,6083000,5745000,971987100,260165900,83646900,1315800000,3
2024-07-27,Property_BAL_001,Bali,2024,7,Saturday,180,180,180,100.0,7845000,7845000,105.4,8854951,9337000,95.7,8045122,7698000,94.8,88.6,84.0,78.3,6.3,15.4,8292000,6489000,6129000,1105317300,89156000,217626700,1412100000,3
2024-07-28,Property_BAL_001,Bali,2024,7,Sunday,180,180,180,100.0,7723000,7723000,103.8,8359295,8678000,92.6,7603005,7042000,96.3,92.4,89.0,73.7,18.7,7.5,8220000,6433000,6075000,1024592100,260650000,104897900,1390140000,3
2024-07-29,Property_BAL_001,Bali,2024,7,Monday,180,148,180,82.3,5834000,4800000,89.6,6269384,5616000,77.5,5510315,4272000,91.8,93.1,85.5,79.1,11.6,9.2,6137000,4803000,4536000,683131200,100541700,79759100,863432000,3
2024-07-30,Property_BAL_001,Bali,2024,7,Tuesday,180,147,180,81.9,6218000,5090000,86.0,7099630,6107000,74.0,6209231,4597000,95.2,87.6,83.3,81.9,5.0,13.1,6512000,5097000,4814000,748385800,45702300,119957900,914046000,3
2024-07-31,Property_BAL_001,Bali,2024,7,Wednesday,180,141,180,78.6,6064000,4766000,85.0,6687134,5687000,69.0,5657922,3906000,92.4,90.7,83.8,77.1,20.0,2.8,6389000,5000000,4723000,659544300,171398800,24080900,855024000,3
2024-08-01,Property_BAL_001,Bali,2024,8,Thursday,180,153,180,85.1,6110000,5200000,91.1,6436215,5863000,73.1,5000324,3657000,93.4,94.9,88.7,77.3,18.4,4.3,6439000,5040000,4760000,722794600,171551200,40484200,934830000,3
2024-08-02,Property_BAL_001,Bali,2024,8,Friday,180,173,180,96.2,7715000,7424000,103.2,8783442,9066000,85.1,7393072,6291000,93.2,87.8,81.9,79.9,15.5,4.6,8085000,6328000,5976000,1066206200,207070900,61417900,1334695000,3
2024-08-03,Property_BAL_001,Bali,2024,8,Saturday,180,180,180,100.0,7899000,7899000,106.1,8757638,9291000,96.8,8434129,8165000,94.3,90.2,85.0,65.3,14.1,20.6,8627000,6751000,6376000,928444500,200227400,293148100,1421820000,3
2024-08-04,Property_BAL_001,Bali,2024,8,Sunday,180,180,180,100.0,7403000,7403000,109.0,8006370,8724000,91.7,6932422,6360000,91.8,92.5,84.9,73.1,11.2,15.7,7920000,6198000,5854000,974196300,149723000,208620700,1332540000,3
