date,property_name,market,year,month,day_of_week,total_rooms,rooms_sold,rooms_available,occupancy,adr,revpar,compset_occupancy,compset_adr,compset_revpar,market_occupancy,market_adr,market_revpar,mpi,ari,rgi,seg_transient_pct,seg_group_pct,seg_contract_pct,adr_transient,adr_group,adr_contract,revenue_transient,revenue_group,revenue_contract,total_revenue,quarter
2024-04-17,Property_JAK_001,Jakarta,2024,4,Wednesday,280,192,280,68.6,3518000,2415000,73.0,3674648,2684000,68.8,3693174,2540000,94.0,95.7,90.0,20.8,53.8,25.4,4306000,3370000,3183000,140753000,363201600,171501300,675456000,2
2024-04-18,Property_JAK_001,Jakarta,2024,4,Thursday,280,194,280,69.4,3321000,2306000,74.5,3820166,2846000,64.8,3055602,1979000,93.2,86.9,81.0,21.9,46.9,31.2,4065000,3182000,3005000,141328300,302154100,200791600,644274000,2
2024-04-19,Property_JAK_001,Jakarta,2024,4,Friday,280,161,280,57.6,2904000,1674000,60.5,3184856,1927000,54.1,2960394,1603000,95.3,91.2,86.9,18.1,44.2,37.7,3605000,2822000,2665000,84641400,206432600,176470000,467544000,2
2024-04-20,Property_JAK_001,Jakarta,2024,4,Saturday,280,126,280,45.2,2491000,1125000,48.5,2853194,1383000,43.5,2346610,1021000,93.1,87.3,81.3,37.6,45.8,16.6,2906000,2274000,2148000,118122400,143603300,52140300,313866000,2
2024-04-21,Property_JAK_001,Jakarta,2024,4,Sunday,280,154,280,55.1,2567000,1414000,59.6,2888077,1721000,54.8,2547581,1397000,92.5,88.9,82.2,28.0,58.9,13.2,3065000,2398000,2265000,110504300,232722200,52091400,395318000,2
2024-04-22,Property_JAK_001,Jakarta,2024,4,Monday,280,226,280,80.8,3561000,2878000,86.3,3839469,3313000,76.1,3646188,2774000,93.7,92.7,86.9,24.2,51.2,24.7,4319000,3380000,3192000,194471800,411838800,198475400,804786000,2
2024-04-23,Property_JAK_001,Jakarta,2024,4,Tuesday,280,190,280,68.0,3752000,2551000,73.0,4333175,3161000,63.1,3643032,2298000,93.2,86.6,80.7,26.0,50.4,23.7,4527000,3543000,3346000,185031500,359088300,168760200,712880000,2
2024-04-24,Property_JAK_001,Jakarta,2024,4,Wednesday,280,199,280,70.9,3558000,2523000,76.0,3898138,2964000,65.4,3450208,2256000,93.3,91.3,85.1,26.2,62.6,11.1,4262000,3335000,3150000,185839200,443373300,78829500,708042000,2
2024-04-25,Property_JAK_001,Jakarta,2024,4,Thursday,280,192,280,68.7,3296000,2263000,74.4,3442027,2562000,63.0,3226324,2033000,92.3,95.8,88.3,30.4,41.8,27.8,3940000,3084000,2913000,192179400,264447100,176205500,632832000,2
2024-04-26,Property_JAK_001,Jakarta,2024,4,Friday,280,154,280,55.0,3059000,1683000,56.7,3132525,1777000,52.7,2859850,1507000,97.0,97.7,94.7,32.8,49.5,17.7,3614000,2829000,2671000,154646300,233065100,83374600,471086000,2
2024-04-27,Property_JAK_001,Jakarta,2024,4,Saturday,280,137,280,48.8,2258000,1102000,50.5,2520320,1273000,47.2,2156483,1017000,96.7,89.6,86.6,19.9,55.7,24.4,2770000,2168000,2047000,61540800,172203200,75602000,309346000,2
2024-04-28,Property_JAK_001,Jakarta,2024,4,Sunday,280,121,280,43.4,2502000,1085000,45.9,2745445,1261000,40.4,2445962,987000,94.4,91.1,86.0,34.2,41.4,24.3,2956000,2313000,2185000,103638200,125454200,73649500,302742000,2
2024-04-29,Property_JAK_001,Jakarta,2024,4,Monday,280,208,280,74.4,3728000,2773000,79.4,4114603,3265000,71.6,3662332,2623000,93.7,90.6,84.9,18.7,61.6,19.7,4576000,3581000,3382000,145332300,477274400,152817300,775424000,2
2024-04-30,Property_JAK_001,Jakarta,2024,4,Tuesday,280,212,280,75.8,3794000,2875000,80.2,4299374,3448000,69.2,3983878,2756000,94.5,88.2,83.4,28.2,60.6,11.2,4522000,3539000,3342000,226930000,487690000,89708000,804328000,2
2024-05-01,Property_JAK_001,Jakarta,2024,5,Wednesday,280,206,280,73.5,3465000,2546000,79.1,3709009,2934000,67.7,2999037,2032000,92.9,93.4,86.8,24.8,38.6,36.6,4223000,3305000,3121000,177014300,275193200,261582600,713790000,2
2024-05-02,Property_JAK_001,Jakarta,2024,5,Thursday,280,172,280,61.4,3409000,2095000,66.1,3759321,2485000,55.4,3264507,1808000,93.0,90.7,84.3,22.7,30.6,46.7,4199000,3286000,3104000,133326600,179475100,273546400,586348000,2
2024-05-03,Property_JAK_001,Jakarta,2024,5,Friday,280,186,280,66.5,2944000,1957000,70.2,3211334,2253000,63.0,2525696,1592000,94.7,91.7,86.9,25.0,40.7,34.3,3582000,2803000,2647000,136797400,223047800,187738800,547584000,2
2024-05-04,Property_JAK_001,Jakarta,2024,5,Saturday,280,122,280,43.5,2338000,1018000,47.7,2593368,1238000,39.9,2311414,923000,91.2,90.2,82.2,23.8,44.5,31.7,2850000,2230000,2106000,67783800,127055900,90396300,285236000,2
2024-05-05,Property_JAK_001,Jakarta,2024,5,Sunday,280,146,280,52.3,2559000,1339000,56.2,2819517,1584000,51.1,2537910,1296000,93.1,90.8,84.5,32.0,57.4,10.6,3019000,2363000,2232000,119544400,214443500,39626100,373614000,2
2024-05-06,Property_JAK_001,Jakarta,2024,5,Monday,280,232,280,82.9,3807000,3155000,91.3,4070917,3717000,83.7,3692392,3089000,90.8,93.5,84.9,30.2,45.7,24.0,4543000,3555000,3358000,267155500,403793400,212275100,883224000,2
2024-05-07,Property_JAK_001,Jakarta,2024,5,Tuesday,280,209,280,74.7,3731000,2787000,80.0,4002575,3200000,70.1,3981400,2793000,93.4,93.2,87.1,21.7,46.1,32.1,4574000,3579000,3380000,169546600,359703600,250528800,779779000,2
2024-05-08,Property_JAK_001,Jakarta,2024,5,Wednesday,280,204,280,73.0,3678000,2686000,78.3,3896165,3051000,67.9,3224027,2189000,93.3,94.4,88.0,33.6,53.5,12.9,4326000,3386000,3198000,252387800,401346300,96577900,750312000,2
2024-05-09,Property_JAK_001,Jakarta,2024,5,Thursday,280,187,280,66.9,3584000,2399000,69.3,3749110,2599000,63.5,3628280,2305000,96.6,95.6,92.3,27.0,55.2,17.8,4299000,3365000,3178000,180930100,369804500,119473400,670208000,2
2024-05-10,Property_JAK_001,Jakarta,2024,5,Friday,280,180,280,64.3,2951000,1899000,68.0,3294820,2240000,62.2,2600363,1617000,94.6,89.6,84.8,33.4,46.3,20.3,3486000,2728000,2576000,177518400,246090000,107571600,531180000,2
2024-05-11,Property_JAK_001,Jakarta,2024,5,Saturday,280,127,280,45.4,2472000,1123000,48.6,2713811,1319000,41.7,2290107,955000,93.5,91.1,85.1,32.4,61.0,6.6,2908000,2276000,2149000,101663500,191633700,20646700,313944000,2
2024-05-12,Property_JAK_001,Jakarta,2024,5,Sunday,280,153,280,54.7,2527000,1383000,58.9,2538481,1494000,54.0,2206107,1191000,93.0,99.5,92.6,24.9,59.4,15.7,3045000,2383000,2251000,96163800,229588600,60878700,386631000,2
2024-05-13,Property_JAK_001,Jakarta,2024,5,Monday,280,196,280,69.8,3820000,2667000,73.4,4203509,3084000,65.5,3758314,2462000,95.2,90.9,86.5,23.2,41.0,35.8,4673000,3657000,3454000,173611700,307294500,267813900,748720000,2
2024-05-14,Property_JAK_001,Jakarta,2024,5,Tuesday,280,228,280,81.3,3660000,2975000,83.6,3942392,3297000,81.3,3669190,2982000,97.2,92.8,90.2,25.4,39.7,34.9,4449000,3482000,3289000,211825300,331589500,291065200,834480000,2
2024-05-15,Property_JAK_001,Jakarta,2024,5,Wednesday,280,199,280,71.2,3757000,2676000,76.0,4143599,3151000,69.9,3651576,2552000,93.7,90.7,84.9,23.3,47.2,29.5,4579000,3584000,3385000,173877400,352931900,220833700,747643000,2
2024-05-16,Property_JAK_001,Jakarta,2024,5,Thursday,280,193,280,69.0,3371000,2326000,74.1,3679643,2728000,66.9,3222555,2155000,93.1,91.6,85.3,23.7,48.4,27.9,4101000,3209000,3031000,154224100,315081800,181297100,650603000,2
2024-05-17,Property_JAK_001,Jakarta,2024,5,Friday,280,178,280,63.5,2892000,1838000,68.6,2901000,1991000,65.0,2756135,1792000,92.6,99.7,92.3,25.4,34.0,40.6,3526000,2759000,2606000,130718000,175097900,208960100,514776000,2
2024-05-18,Property_JAK_001,Jakarta,2024,5,Saturday,280,145,280,51.6,2329000,1202000,54.1,2672343,1445000,48.1,2261160,1088000,95.5,87.2,83.2,30.5,41.7,27.8,2783000,2178000,2057000,103138200,140758000,93808800,337705000,2
2024-05-19,Property_JAK_001,Jakarta,2024,5,Sunday,280,148,280,52.8,2612000,1378000,58.5,2842564,1662000,50.0,2644735,1323000,90.2,91.9,82.9,29.4,54.0,16.7,3113000,2436000,2301000,113461400,208617500,64497100,386576000,2
2024-05-20,Property_JAK_001,Jakarta,2024,5,Monday,280,223,280,79.5,3683000,2928000,86.9,3887810,3377000,75.7,3396780,2571000,91.5,94.7,86.7,30.5,59.5,10.0,4361000,3413000,3223000,250726200,488648000,81934800,821309000,2
2024-05-21,Property_JAK_001,Jakarta,2024,5,Tuesday,280,218,280,77.9,3779000,2944000,85.1,4170527,3549000,72.5,3810004,2761000,91.6,90.6,83.0,24.7,52.6,22.7,4573000,3579000,3380000,203313600,433578300,186930100,823822000,2
2024-05-22,Property_JAK_001,Jakarta,2024,5,Wednesday,280,212,280,75.8,3685000,2794000,79.9,4168734,3331000,70.8,3560737,2521000,94.9,88.4,83.9,30.9,40.2,28.9,4401000,3445000,3253000,241766900,313887500,225565600,781220000,2
2024-05-23,Property_JAK_001,Jakarta,2024,5,Thursday,280,179,280,63.9,3236000,2067000,69.7,3445016,2403000,57.5,2758141,1586000,91.6,93.9,86.0,24.1,50.1,25.7,3928000,3074000,2903000,139798500,290343900,149101600,579244000,2
2024-05-24,Property_JAK_001,Jakarta,2024,5,Friday,280,188,280,67.2,2923000,1963000,70.3,3383586,2378000,65.8,2758605,1814000,95.6,86.4,82.5,21.8,39.4,38.8,3595000,2814000,2657000,119824800,216596400,213102800,549524000,2
2024-05-25,Property_JAK_001,Jakarta,2024,5,Saturday,280,116,280,41.6,2189000,911000,45.0,2546228,1145000,41.4,2163159,896000,92.6,86.0,79.6,12.5,68.3,19.2,2732000,2138000,2019000,31748000,173500000,48675900,253924000,2
2024-05-26,Property_JAK_001,Jakarta,2024,5,Sunday,280,156,280,55.8,2598000,1450000,59.3,2826941,1676000,50.8,2457620,1248000,94.2,91.9,86.5,28.0,56.8,15.2,3105000,2430000,2295000,113374300,230314300,61599300,405288000,2
2024-05-27,Property_JAK_001,Jakarta,2024,5,Monday,280,200,280,71.4,3509000,2504000,75.9,3971346,3014000,69.7,3093095,2156000,94.0,88.4,83.1,16.5,49.2,34.3,4367000,3417000,3227000,116044100,345378800,240377000,701800000,2
2024-05-28,Property_JAK_001,Jakarta,2024,5,Tuesday,280,200,280,71.4,3662000,2614000,76.5,3885197,2970000,67.4,3271259,2205000,93.4,94.3,88.0,20.1,57.5,22.4,4486000,3510000,3315000,146859800,421321700,164218500,732400000,2
2024-05-29,Property_JAK_001,Jakarta,2024,5,Wednesday,280,182,280,64.9,3579000,2321000,68.7,3960430,2722000,61.6,3679952,2265000,94.4,90.4,85.3,22.0,52.6,25.4,4368000,3418000,3228000,143258600,342352900,165766500,651378000,2
2024-05-30,Property_JAK_001,Jakarta,2024,5,Thursday,280,196,280,70.0,3447000,2412000,74.2,3761427,2792000,63.8,3194869,2039000,94.3,91.6,86.4,25.6,46.6,27.8,4172000,3265000,3084000,173133200,314597100,187881800,675612000,2
2024-05-31,Property_JAK_001,Jakarta,2024,5,Friday,280,148,280,52.7,2781000,1467000,55.1,3105953,1713000,49.0,2843258,1392000,95.6,89.5,85.6,18.0,64.0,18.0,3417000,2674000,2526000,74032200,263402400,74153400,411588000,2
2024-06-01,Property_JAK_001,Jakarta,2024,6,Saturday,280,111,280,39.6,2257000,894000,41.1,2481107,1019000,38.2,2213417,846000,96.5,91.0,87.7,21.6,52.2,26.1,2759000,2159000,2039000,54195400,130855100,65476500,250527000,2
2024-06-02,Property_JAK_001,Jakarta,2024,6,Sunday,280,132,280,47.1,2276000,1073000,50.9,2631774,1339000,43.3,2029076,878000,92.7,86.5,80.1,24.1,49.0,27.0,2765000,2164000,2044000,72324700,147095800,81011500,300432000,2
2024-06-03,Property_JAK_001,Jakarta,2024,6,Monday,280,181,280,64.8,3564000,2309000,70.9,3825570,2711000,62.4,3711620,2315000,91.4,93.2,85.2,24.6,70.6,4.8,4274000,3345000,3159000,158423500,455672300,30988100,645084000,2
2024-06-04,Property_JAK_001,Jakarta,2024,6,Tuesday,280,185,280,65.9,3240000,2135000,69.0,3412633,2355000,62.0,2985664,1852000,95.5,94.9,90.7,23.1,48.4,28.5,3949000,3091000,2919000,138487500,289937900,170974500,599400000,2
2024-06-05,Property_JAK_001,Jakarta,2024,6,Wednesday,280,189,280,67.3,3283000,2211000,68.7,3615310,2484000,66.6,2953117,1967000,98.0,90.8,89.0,26.2,37.6,36.3,3985000,3119000,2946000,162374800,233010500,225101700,620487000,2
2024-06-06,Property_JAK_001,Jakarta,2024,6,Thursday,280,165,280,59.0,3140000,1854000,63.2,3429759,2169000,56.8,2869854,1629000,93.4,91.6,85.5,33.4,53.4,13.3,3697000,2893000,2732000,172853000,276417500,68829500,518100000,2
2024-06-07,Property_JAK_001,Jakarta,2024,6,Friday,280,147,280,52.6,2521000,1327000,55.0,2841375,1563000,51.8,2496941,1292000,95.7,88.7,84.9,25.8,38.7,35.5,3062000,2397000,2263000,95784900,143381200,131420900,370587000,2
2024-06-08,Property_JAK_001,Jakarta,2024,6,Saturday,280,140,280,49.9,2110000,1052000,55.2,2324797,1282000,47.2,1992988,942000,90.4,90.8,82.1,19.5,47.5,33.0,2603000,2037000,1924000,57716500,140222600,97460800,295400000,2
2024-06-09,Property_JAK_001,Jakarta,2024,6,Sunday,280,141,280,50.5,2364000,1193000,52.7,2482348,1308000,43.7,2329484,1019000,95.8,95.2,91.2,25.7,48.8,25.6,2857000,2236000,2112000,85556600,162596300,85171100,333324000,2
2024-06-10,Property_JAK_001,Jakarta,2024,6,Monday,280,198,280,70.8,3521000,2491000,75.0,3926459,2945000,66.7,3362750,2244000,94.4,89.7,84.6,19.5,32.8,47.7,4378000,3426000,3236000,135828500,228506600,332822900,697158000,2
2024-06-11,Property_JAK_001,Jakarta,2024,6,Tuesday,280,196,280,70.2,3443000,2415000,73.4,3855338,2831000,65.5,3175178,2078000,95.5,89.3,85.3,29.6,47.7,22.7,4113000,3219000,3040000,199717900,321743200,153366900,674828000,2
2024-06-12,Property_JAK_001,Jakarta,2024,6,Wednesday,280,184,280,65.8,3226000,2124000,71.2,3562281,2537000,61.8,3228865,1996000,92.4,90.6,83.7,27.7,42.8,29.5,3887000,3042000,2873000,164319200,254126700,175138100,593584000,2
2024-06-13,Property_JAK_001,Jakarta,2024,6,Thursday,280,175,280,62.6,3010000,1885000,65.0,3253338,2116000,57.3,2861460,1640000,96.3,92.5,89.1,32.0,54.5,13.6,3557000,2784000,2629000,168302100,286881100,71566800,526750000,2
2024-06-14,Property_JAK_001,Jakarta,2024,6,Friday,280,148,280,52.8,2646000,1398000,56.1,2727327,1529000,47.7,2521097,1202000,94.2,97.0,91.4,25.3,54.2,20.5,3193000,2499000,2360000,99011200,212398600,80198200,391608000,2
2024-06-15,Property_JAK_001,Jakarta,2024,6,Saturday,280,144,280,51.4,2183000,1123000,54.3,2477097,1345000,48.7,2058887,1002000,94.7,88.1,83.5,19.0,54.8,26.2,2687000,2103000,1986000,59574500,172263100,82514400,314352000,2
2024-06-16,Property_JAK_001,Jakarta,2024,6,Sunday,280,126,280,45.0,2281000,1026000,47.8,2486498,1189000,43.1,2325553,1002000,94.1,91.7,86.3,21.9,47.6,30.5,2791000,2185000,2063000,63036700,136748500,87620800,287406000,2
2024-06-17,Property_JAK_001,Jakarta,2024,6,Monday,280,157,280,56.0,3489000,1955000,57.9,3779483,2187000,50.1,3035084,1519000,96.8,92.3,89.4,29.7,38.1,32.1,4187000,3277000,3095000,162950300,208815500,176007200,547773000,2
2024-06-18,Property_JAK_001,Jakarta,2024,6,Tuesday,280,185,280,65.9,3140000,2070000,69.2,3459507,2393000,58.1,3043187,1767000,95.3,90.8,86.5,27.7,56.1,16.2,3757000,2940000,2777000,160951800,325729500,94218800,580900000,2
2024-06-19,Property_JAK_001,Jakarta,2024,6,Wednesday,280,186,280,66.3,3125000,2071000,71.8,3391387,2437000,62.2,2854176,1776000,92.3,92.1,85.0,24.9,54.6,20.4,3775000,2954000,2790000,144867600,317562100,118820400,581250000,2
2024-06-20,Property_JAK_001,Jakarta,2024,6,Thursday,280,173,280,61.7,3182000,1963000,63.7,3314349,2111000,61.6,3021416,1862000,96.8,96.0,93.0,22.8,42.9,34.3,3893000,3047000,2878000,125420500,236277300,188788300,550486000,2
2024-06-21,Property_JAK_001,Jakarta,2024,6,Friday,280,140,280,50.1,2726000,1367000,53.8,2931438,1578000,51.5,2534401,1304000,93.1,93.0,86.6,21.7,58.3,20.0,3320000,2598000,2454000,82642800,222569500,76427700,381640000,2
2024-06-22,Property_JAK_001,Jakarta,2024,6,Saturday,280,141,280,50.3,2271000,1142000,53.4,2424059,1293000,48.2,2103205,1014000,94.3,93.7,88.3,28.7,52.4,18.9,2714000,2124000,2006000,91934100,167772400,60504500,320211000,2
2024-06-23,Property_JAK_001,Jakarta,2024,6,Sunday,280,126,280,45.1,2382000,1074000,46.6,2526948,1177000,44.6,2208483,984000,96.8,94.3,91.2,35.1,51.1,13.8,2793000,2186000,2064000,105247100,153344300,41540600,300132000,2
2024-06-24,Property_JAK_001,Jakarta,2024,6,Monday,280,209,280,74.7,3389000,2533000,80.7,3617066,2920000,66.0,3507840,2315000,92.6,93.7,86.7,19.8,54.3,25.9,4161000,3257000,3076000,139998800,384559400,183742700,708301000,2
2024-06-25,Property_JAK_001,Jakarta,2024,6,Tuesday,280,211,280,75.5,3400000,2566000,80.7,3926830,3168000,69.0,3421732,2361000,93.5,86.6,81.0,23.4,48.0,28.6,4141000,3241000,3061000,167775500,344304200,205320300,717400000,2
2024-06-26,Property_JAK_001,Jakarta,2024,6,Wednesday,280,205,280,73.3,3267000,2396000,78.5,3666146,2879000,67.9,2999235,2035000,93.4,89.1,83.2,25.3,52.1,22.6,3947000,3089000,2918000,169342900,349258400,151133700,669735000,2
2024-06-27,Property_JAK_001,Jakarta,2024,6,Thursday,280,204,280,72.8,2884000,2101000,76.9,3119610,2399000,69.4,2886269,2002000,94.7,92.4,87.6,19.8,34.3,46.0,3580000,2802000,2646000,116349100,201617700,270369200,588336000,2
2024-06-28,Property_JAK_001,Jakarta,2024,6,Friday,280,147,280,52.3,2651000,1388000,55.2,3017422,1666000,50.2,2642368,1327000,94.8,87.9,83.3,29.3,45.3,25.4,3174000,2484000,2346000,114190400,176670600,98835900,389697000,2
2024-06-29,Property_JAK_001,Jakarta,2024,6,Saturday,280,125,280,44.7,2090000,934000,47.7,2237259,1068000,41.1,2067675,849000,93.6,93.4,87.5,28.3,59.4,12.3,2491000,1950000,1841000,73971400,155150600,32128000,261250000,2
2024-06-30,Property_JAK_001,Jakarta,2024,6,Sunday,280,136,280,48.5,2459000,1192000,51.6,2872236,1482000,46.7,2144154,1000000,93.9,85.6,80.4,31.2,50.2,18.6,2919000,2284000,2158000,104311600,167781100,62331300,334424000,2
2024-07-01,Property_JAK_001,Jakarta,2024,7,Monday,280,196,280,70.0,3215000,2251000,74.0,3386266,2507000,65.2,2949678,1924000,94.6,94.9,89.8,28.8,53.0,18.2,3839000,3005000,2838000,181270500,334284700,114584800,630140000,3
2024-07-02,Property_JAK_001,Jakarta,2024,7,Tuesday,280,201,280,71.9,3125000,2248000,74.5,3447931,2570000,71.1,2904721,2064000,96.5,90.6,87.5,22.1,54.7,23.2,3808000,2980000,2815000,138799200,343638600,145687200,628125000,3
2024-07-03,Property_JAK_001,Jakarta,2024,7,Wednesday,280,159,280,56.8,3019000,1714000,60.0,3328707,1998000,51.3,2832205,1454000,94.6,90.7,85.8,24.3,50.1,25.6,3662000,2866000,2707000,116788700,240574600,122657800,480021000,3
2024-07-04,Property_JAK_001,Jakarta,2024,7,Thursday,280,186,280,66.4,2819000,1873000,70.7,3151579,2229000,58.7,2458053,1442000,93.9,89.4,84.0,28.6,47.0,24.4,3380000,2645000,2498000,150022000,246527900,127784200,524334000,3
2024-07-05,Property_JAK_001,Jakarta,2024,7,Friday,280,130,280,46.4,2538000,1177000,48.6,2780471,1352000,46.4,2691053,1250000,95.4,91.3,87.1,17.4,60.1,22.5,3131000,2451000,2314000,57316200,198296200,74327600,329940000,3
2024-07-06,Property_JAK_001,Jakarta,2024,7,Saturday,280,128,280,45.6,2089000,952000,49.0,2242467,1099000,41.4,2005087,829000,93.0,93.2,86.6,35.3,59.7,5.0,2437000,1908000,1802000,94409500,159544600,13437900,267392000,3
2024-07-07,Property_JAK_001,Jakarta,2024,7,Sunday,280,131,280,46.8,2170000,1016000,49.7,2461487,1224000,41.9,2062187,864000,94.2,88.2,83.0,24.1,46.4,29.5,2639000,2066000,1951000,68648600,131827900,83793600,284270000,3
2024-07-08,Property_JAK_001,Jakarta,2024,7,Monday,280,177,280,63.2,3038000,1919000,68.9,3368912,2320000,56.8,3198116,1816000,91.7,90.2,82.7,21.4,35.1,43.5,3750000,2934000,2771000,115158800,188568200,233999000,537726000,3
2024-07-09,Property_JAK_001,Jakarta,2024,7,Tuesday,280,175,280,62.4,3085000,1927000,65.7,3463413,2276000,63.4,3199645,2029000,95.0,89.1,84.7,31.1,54.7,14.2,3655000,2860000,2702000,167929000,295078300,76867700,539875000,3
2024-07-10,Property_JAK_001,Jakarta,2024,7,Wednesday,280,172,280,61.4,2775000,1704000,65.5,3012462,1972000,56.6,2442734,1382000,93.8,92.1,86.4,22.6,41.0,36.4,3402000,2662000,2514000,107658600,195898500,173742900,477300000,3
2024-07-11,Property_JAK_001,Jakarta,2024,7,Thursday,280,145,280,52.0,2598000,1350000,55.0,2969949,1635000,52.3,2434703,1273000,94.4,87.5,82.6,27.6,45.7,26.7,3126000,2447000,2311000,103851400,172301100,100557500,376710000,3
2024-07-12,Property_JAK_001,Jakarta,2024,7,Friday,280,124,280,44.1,2405000,1062000,47.5,2709973,1286000,41.3,2284308,944000,93.0,88.7,82.6,22.0,53.8,24.3,2934000,2296000,2169000,65575400,160293800,72350800,298220000,3
2024-07-13,Property_JAK_001,Jakarta,2024,7,Saturday,280,110,280,39.3,1966000,773000,42.4,2095568,889000,39.3,1860708,732000,92.7,93.8,87.0,20.6,43.4,36.0,2421000,1895000,1790000,44571400,93824300,77864300,216260000,3
2024-07-14,Property_JAK_001,Jakarta,2024,7,Sunday,280,87,280,31.2,2168000,677000,33.6,2344822,787000,29.4,2137207,629000,93.0,92.5,86.0,24.9,44.0,31.1,2634000,2061000,1947000,46952500,83033100,58630400,188616000,3
2024-07-15,Property_JAK_001,Jakarta,2024,7,Monday,280,189,280,67.6,2911000,1966000,72.0,3054519,2199000,64.8,2789372,1806000,93.8,95.3,89.4,17.2,45.8,37.0,3622000,2834000,2677000,94560800,251803600,203814600,550179000,3
2024-07-16,Property_JAK_001,Jakarta,2024,7,Tuesday,280,168,280,59.9,2971000,1780000,63.7,3340768,2129000,53.9,2861322,1542000,94.0,88.9,83.6,16.9,59.3,23.8,3672000,2874000,2714000,84474100,296072300,118581600,499128000,3
2024-07-17,Property_JAK_001,Jakarta,2024,7,Wednesday,280,172,280,61.6,2963000,1824000,64.2,3237327,2080000,55.2,2411681,1332000,95.8,91.5,87.7,27.1,55.5,17.3,3553000,2780000,2626000,138336000,283076500,88223500,509636000,3
2024-07-18,Property_JAK_001,Jakarta,2024,7,Thursday,280,129,280,46.0,2770000,1274000,49.3,3190277,1573000,43.3,2558371,1107000,93.3,86.8,81.0,27.2,57.2,15.6,3318000,2596000,2452000,97132300,204505200,55692500,357330000,3
2024-07-19,Property_JAK_001,Jakarta,2024,7,Friday,280,129,280,45.9,2351000,1079000,48.2,2495351,1203000,43.4,2447940,1062000,95.2,94.2,89.7,24.1,61.0,14.9,2838000,2221000,2098000,73046300,184997200,45235500,303279000,3
2024-07-20,Property_JAK_001,Jakarta,2024,7,Saturday,280,109,280,39.0,1893000,738000,42.0,2058949,865000,36.4,2119507,771000,92.8,91.9,85.3,26.6,48.0,25.4,2283000,1786000,1687000,54917400,99002900,52416700,206337000,3
2024-07-21,Property_JAK_001,Jakarta,2024,7,Sunday,280,115,280,41.2,2196000,905000,43.8,2298886,1007000,40.3,2034797,819000,94.1,95.5,89.9,26.5,44.0,29.5,2654000,2077000,1962000,66907400,111081400,74551200,252540000,3
2024-07-22,Property_JAK_001,Jakarta,2024,7,Monday,280,172,280,61.3,3338000,2048000,65.1,3723816,2424000,58.9,3063223,1803000,94.2,89.6,84.5,34.4,58.6,7.0,3908000,3058000,2889000,197310400,336675600,40150100,574136000,3
2024-07-23,Property_JAK_001,Jakarta,2024,7,Tuesday,280,173,280,61.9,3054000,1891000,64.4,3367670,2170000,63.3,2768827,1753000,96.1,90.7,87.1,21.8,58.2,20.0,3718000,2910000,2748000,115084800,307704700,105552500,528342000,3
2024-07-24,Property_JAK_001,Jakarta,2024,7,Wednesday,280,169,280,60.3,3027000,1825000,62.6,3338324,2091000,56.2,3055110,1718000,96.3,90.7,87.3,25.1,61.3,13.6,3641000,2850000,2691000,128510200,313576700,69476100,511563000,3
2024-07-25,Property_JAK_001,Jakarta,2024,7,Thursday,280,170,280,60.7,2939000,1784000,64.6,3172371,2049000,57.9,2778030,1608000,94.0,92.6,87.1,30.9,70.7,-1.7,3455000,2704000,2553000,154570200,353320900,-8261100,499630000,3
2024-07-26,Property_JAK_001,Jakarta,2024,7,Friday,280,123,280,44.1,2505000,1105000,47.9,2721577,1304000,37.7,2328670,878000,92.1,92.0,84.7,25.8,60.5,13.6,3008000,2354000,2223000,79624000,186535200,41955800,308115000,3
2024-07-27,Property_JAK_001,Jakarta,2024,7,Saturday,280,99,280,35.5,1988000,705000,38.2,2199527,840000,33.0,1872017,618000,92.9,90.4,83.9,31.5,49.8,18.7,2359000,1846000,1743000,61966200,98045900,36799900,196812000,3
2024-07-28,Property_JAK_001,Jakarta,2024,7,Sunday,280,144,280,51.4,2078000,1069000,55.8,2359858,1316000,50.4,1950034,983000,92.2,88.1,81.2,23.0,42.6,34.3,2541000,1989000,1878000,68946700,127534800,102750500,299232000,3
2024-07-29,Property_JAK_001,Jakarta,2024,7,Monday,280,165,280,59.1,3159000,1866000,61.2,3555866,2177000,54.4,3064413,1668000,96.5,88.8,85.7,27.0,49.8,23.2,3800000,2974000,2809000,140830700,259608600,120795800,521235000,3
2024-07-30,Property_JAK_001,Jakarta,2024,7,Tuesday,280,186,280,66.5,3075000,2045000,71.7,3227583,2313000,62.9,3250110,2043000,92.8,95.3,88.4,26.4,47.9,25.7,3710000,2903000,2742000,151088800,274128500,146732600,571950000,3
2024-07-31,Property_JAK_001,Jakarta,2024,7,Wednesday,280,177,280,63.3,2928000,1852000,67.5,3234490,2183000,61.1,2973340,1816000,93.7,90.5,84.8,20.0,44.6,35.4,3612000,2827000,2669000,103642600,231028400,183585000,518256000,3
2024-08-01,Property_JAK_001,Jakarta,2024,8,Thursday,280,175,280,62.5,3074000,1922000,66.1,3260788,2156000,61.5,2932537,1805000,94.6,94.3,89.1,27.0,48.1,24.9,3701000,2897000,2736000,145510600,258592200,133847200,537950000,3
2024-08-02,Property_JAK_001,Jakarta,2024,8,Friday,280,133,280,47.6,2377000,1132000,50.8,2604514,1323000,46.1,2230162,1028000,93.8,91.3,85.6,14.1,56.8,29.1,2968000,2323000,2194000,44691800,179502900,91946400,316141000,3
